pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FC,2025-07-04,89.8,-2.32,5.71,"Rocker, Kumar",593428,677958,,foul,,,,,5,Foul,R,R,R,SD,TEX,S,,,1,2,2025,0.22,0.79,-0.07,2.93,,,650333,2,4,Bot,,,,,,,5.1642865610281135,-130.6873261,-2.528001346,1.3147369393291473,29.82825195896042,-22.82984541,3.63,1.68,88,77.7,85,90.3,2138,6.8,777239,543309,669394,543760,669701,608369,696030,694497,666969,53.72,,,,,,,,31,4,Cutter,1,2,1,2,2,1,1,2,Standard,Standard,194,-0.005,0,64.7,7.6,,0,88,-1,-1,0.39247876817639277,0.39247876817639277,25,32,26,33,2,1,6,2,5,1,2.06,-0.22,-0.22,31,16.766431655822963,-14.93119449,29.92161041017668,38.17022770364969,38.59922519723916
SL,2025-07-04,80.6,1.66,6.23,"Lauer, Eric",681351,641778,,foul_tip,,,,,12,Foul Tip,R,R,L,TOR,LAA,S,,,1,1,2025,-0.58,-0.22,0.15,3.72,,666176,,0,5,Top,,,,,,,-2.254135534,-117.4437464,1.4525674538605389,-4.935042309,21.856732953134024,-34.670384,3.44,1.62,,,,80.3,2156,6,777242,623168,695238,665926,676391,666182,676914,664770,680718,54.5,,,,,,,,28,3,Slider,0,0,0,0,0,0,0,0,Standard,Standard,274,-0.002,-0.08,68.8,6.3,,0.08,,0,0,0.41854729743802604,0.581452703,30,25,30,25,2,1,5,1,5,1,3.71,-0.58,0.58,39.5,10.21218646,18.52252476434574,24.476477632323157,37.64700824608252,23.53973924109316
FF,2025-07-04,94.5,-1.57,6.21,"Paddack, Chris",663968,663978,,ball,,,,,14,Ball,R,L,R,MIN,TB,B,,,0,2,2025,-0.45,1.43,0.92,1.76,,,,0,5,Top,,,,,,,7.5938700499905885,-137.2741086,-9.267913018,-7.269351986,27.01619053305348,-12.2103742,3.49,1.44,,,,96.1,2355,7.1,777247,680777,664034,650489,668904,621043,664056,621439,663616,53.44,,,,,,,,32,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,204,0,0.024,,,,-0.024,,0,0,0.4999999999999803,0.5000000000000198,29,29,29,29,2,1,5,2,6,1,1.11,0.45,-0.45,51.5,,,,,
FF,2025-07-04,92.5,-1.67,6.05,"Vásquez, Randy",543309,681190,strikeout,called_strike,,,,,9,Kyle Higashioka called out on strikes.,R,R,R,SD,TEX,S,2,,1,2,2025,-0.55,1.41,0.35,1.56,,,,1,5,Top,,,,,,,6.321478588667595,-134.2990388,-8.593927764,-8.158613276,32.054790450427745,-13.40199362,3.5,1.62,,,,91.6,2317,6.1,777239,455117,650333,630105,592518,593428,657757,701538,665487,54.37,,0,0,1,0,0,,33,5,4-Seam Fastball,1,2,2,1,2,1,2,1,Standard,Standard,205,0.01,-0.18,,,,0.18,,-1,1,0.3857254489731511,0.6142745510268489,26,35,27,35,2,1,6,4,6,1,1.29,0.55,0.55,37.8,,,,,
CU,2025-07-04,72.9,-2.93,6.09,"Hendricks, Kyle",664770,543294,,foul,,,,,4,Foul,R,L,R,TOR,LAA,S,,,0,0,2025,1.31,-0.76,-0.52,2.28,,,,1,5,Bot,,,,,,,2.568905117420247,-106.0731175,1.0200645722755035,9.342800910679307,19.24241679316738,-38.26342523,3.42,1.56,157,62.8,54,71.6,2826,5.4,777242,681351,694384,677060,650859,687263,621493,666176,672569,55.1,,,,,,,,32,1,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,48,-0.001,-0.039,67.9,6.5,,0.039,88,0,0,0.5371079487827629,0.5371079487827629,35,30,36,31,2,1,6,1,5,1,5.07,-1.31,1.31,43.4,2.624435137,17.22506491021839,32.63716898063094,42.45673335253925,24.94566019706106
CU,2025-07-04,81.2,2.63,6.28,"Abbott, Andrew",624641,671096,,ball,,,,,14,Ball,R,R,L,PHI,CIN,B,,,0,0,2025,-0.39,-0.6,0.14,1.08,,,,0,4,Bot,,,,,,,-4.855321402,-118.2551648,-3.92899908,-2.821160705,20.447756484149114,-37.38437419,3.48,1.62,,,,81.6,2794,6.3,777255,663886,668715,669289,682622,682829,669720,670770,677956,54.19,,,,,,,,39,1,Curveball,4,7,4,7,7,4,4,7,Standard,Standard,320,-0.013,0.041,,,,-0.041,,-3,-3,0.21570023396787438,0.21570023396787438,26,29,26,29,2,1,6,2,5,1,4.03,-0.39,0.39,50.9,,,,,
SL,2025-07-04,86.4,-1.59,5.66,"Houser, Adrian",696100,605288,,foul,,,,,5,Foul,R,R,R,COL,CWS,S,,,0,0,2025,0.16,0.14,-0.22,2.2,,671289,,2,5,Bot,,,,,,,2.961178529819073,-125.8339284,-2.360447621,1.0978115538836886,24.145445980236918,-30.47097833,3.43,1.61,5,93.3,-24,86.7,2312,6.3,777243,700337,678246,805367,668942,695657,572191,681460,643565,54.17,,,,,,,,42,1,Slider,2,2,2,2,2,2,2,2,Standard,Standard,158,0,-0.04,73.7,7.9,,0.04,93.3,0,0,0.5468200643994341,0.5468200643994341,32,25,32,26,3,2,6,2,5,1,2.9,-0.16,-0.16,35.8,22.366099764068554,-32.07917214,29.021984645770743,32.83318077520958,53.83249261682527
CH,2025-07-04,86.1,-3.26,5.14,"Hagenman, Justin",502671,663795,,swinging_strike,,,,,13,Swinging Strike,R,R,R,NYM,NYY,S,,,1,1,2025,-1.43,-0.22,-0.62,1.27,,,665862,1,4,Top,,,,,,,9.112255026208581,-124.9391334,-2.414132153,-16.85732557,27.212936219298882,-34.14155107,3.47,1.61,,,,85.3,1730,6.1,777250,620443,624413,643446,683146,596019,607043,621438,665742,54.41,,,,,,,,30,3,Changeup,3,3,3,3,3,3,3,3,Standard,Standard,257,0,-0.056,74.2,8.9,,0.056,,0,0,0.4970518950933655,0.5029481049066344,28,37,29,38,2,1,15,2,6,2,3.33,1.43,1.43,19.9,30.109542937097018,-25.63576231,42.914104504887085,35.28402221928668,41.27175476308659
FF,2025-07-04,95.8,-1.5,5.03,"Woo, Bryan",624428,693433,,foul,,,,,11,Foul,R,L,R,SEA,PIT,S,,,0,1,2025,-1.08,1.52,-0.62,3.43,693304,665833,663647,1,4,Top,,,,,,,4.764419429738451,-139.4245171,-2.053457799,-15.13428582,32.36296877140432,-12.12080026,3.19,1.46,219,79.5,56,95.8,2487,6.4,777236,641598,456781,702284,810938,641487,668227,677594,664238,54.13,,,,,,,,27,2,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,226,0.011,-0.064,60.4,6.2,,0.064,88,2,-2,0.6030051553975636,0.3969948446024364,25,33,25,34,2,1,6,3,6,4,0.97,1.08,-1.08,24,6.085543060598708,11.187568004936107,27.525127131983133,38.486884218661864,16.488052191436516
FF,2025-07-04,95.6,-1.61,5.85,"Strider, Spencer",596142,675911,,foul,,,,,2,Foul,R,R,R,ATL,BAL,S,,,1,0,2025,-0.9,1.32,-0.2,3,,,,0,5,Top,,,,,,,5.861222631604685,-139.0779616,-4.940021886,-13.04972882,30.580012291686586,-14.0764306,3.34,1.55,,,,97.2,2335,7.1,777252,686948,621566,645277,663586,669397,595777,671739,660670,53.36,,,,,,,,34,2,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,208,-0.006,-0.05,76.7,7.5,,0.05,,-1,1,0.3619256034377434,0.6380743965622566,26,32,27,33,2,1,5,2,6,1,1.17,0.9,0.9,45.4,13.01692143995999,-12.99974796,25.45731175310415,31.525948262443073,33.71602365459293
CH,2025-07-04,87.8,-2.24,4.99,"McCullers Jr., Lance",669242,621121,,ball,,,,,14,Ball,R,L,R,LAD,HOU,B,,,0,0,2025,-1.29,-0.29,0.14,1.2,,,,2,4,Bot,,,,,,,8.374126477961013,-127.6385543,-2.398873833,-15.83330457,27.225236432996653,-35.00248069,3.48,1.48,,,,87.1,1723,6,777235,605170,572233,514888,670623,643289,666211,676694,701358,54.5,,,,,,,,39,1,Changeup,1,6,1,6,6,1,1,6,Standard,Standard,265,-0.008,0.037,,,,-0.037,,-5,-5,0.068780091,0.068780091,31,30,32,30,2,1,6,1,7,1,3.26,1.29,-1.29,25.1,,,,,
FF,2025-07-04,93.2,-2.04,5.6,"Black, Mason",691777,696131,strikeout,called_strike,,,,,12,Max Muncy called out on strikes.,R,R,R,ATH,SF,S,2,,1,2,2025,-0.81,1.24,0.83,3.04,,,,1,7,Bot,,,,,,,9.261187761375593,-135.4364041,-3.54613638,-12.07148881,29.998328726375615,-16.29334813,3.49,1.53,,,,94,2097,6.8,777244,672275,527038,666149,689172,642727,671218,808982,682641,53.66,,0,0,1,0,0,,60,5,4-Seam Fastball,9,0,9,0,0,9,9,0,Standard,Standard,220,0,-0.18,,,,0.18,,9,9,0.9992337634293372,0.9992337634293372,25,22,26,23,2,3,,2,,1,1.39,0.81,0.81,29.8,,,,,
FF,2025-07-04,95.2,-1.96,5.95,"Senzatela, Antonio",668942,622608,,ball,,,,,11,Ball,R,L,R,COL,CWS,B,,,0,2,2025,-0.54,0.76,-0.5,4.75,700337,,572191,2,4,Top,,,,,,,5.008715161033717,-138.6898769,0.6838425774286845,-7.946754307,26.379922016232047,-22.56046242,3.52,1.71,,,,95.3,2370,6,777243,696100,669911,642731,641857,690022,687597,666160,671289,54.55,,,,,,,,29,3,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,218,-0.01,0.007,,,,-0.007,,-2,2,0.27075687381330305,0.729243126,30,31,30,31,2,1,6,1,5,1,1.72,0.54,-0.54,35.8,,,,,
SI,2025-07-04,86.5,-2.67,5.97,"Hendricks, Kyle",676914,543294,field_out,hit_into_play,,,,,13,"Davis Schneider grounds out softly, third baseman Luis Rengifo to first baseman Nolan Schanuel.",R,R,R,TOR,LAA,X,5,ground_ball,2,1,2025,-0.98,0.48,-1.17,2.25,,,,0,5,Bot,103.87,172.25,,,,,5.480285622194313,-125.8583598,-3.582228188,-11.4858809,25.16950080516183,-26.59398176,3.03,1.48,6,47.1,-19,85.4,2024,5.5,777242,681351,694384,677060,650859,687263,621493,666176,672569,54.95,0.149,0.127,0,1,0,0,1,31,4,Sinker,0,0,0,0,0,0,0,0,Infield shade,Standard,210,-0.031,-0.305,66.5,6,0.173,0.305,88,0,0,0.5666688933706402,0.5666688933706402,35,26,36,26,2,1,6,1,5,1,2.57,0.98,0.98,41.6,-1.947168943,8.341914807868006,42.58446079978939,17.235849922804714,24.104811421816937
SL,2025-07-04,86.2,-2.32,6.66,"Mikolas, Miles",807713,571945,field_out,hit_into_play,,,,,6,"Matt Shaw grounds out, third baseman Nolan Arenado to first baseman Willson Contreras.",R,R,R,CHC,STL,X,5,ground_ball,0,0,2025,0.42,0.53,0.35,2.34,,,,0,4,Bot,106.9,168.25,,,,,5.474869921343185,-125.4104627,-5.139633728,3.4480884115998474,23.97317144,-25.73550566,3.34,1.55,5,69.1,-25,86.2,2415,6.2,777246,686780,575929,680977,571448,691026,663457,687363,676475,54.31,0.037,0.052,0,1,0,0,2,31,1,Slider,7,1,7,1,1,7,7,1,Standard,Standard,178,0.002,-0.259,71.6,7.3,0.038,0.259,88,6,6,0.9682189908177444,0.9682189908177444,36,23,37,24,2,1,6,1,6,1,2.52,-0.42,-0.42,45.1,17.755297756114842,-10.18594459,23.618441893783842,43.26026874229083,37.679671909232496
SV,2025-07-04,79.5,-2.48,6.06,"Soroka, Michael",677800,647336,strikeout,swinging_strike_blocked,,,,,14,Wilyer Abreu strikes out swinging.,R,L,R,WSH,BOS,S,2,,1,2,2025,1.13,-0.92,0.98,0.94,,,,1,3,Top,,,,,,,5.432725088197561,-115.6274618,-2.726951713,9.048947352621065,22.134490187704145,-40.10911766,3.37,1.58,,,,79,3000,6.1,777245,660688,663993,671277,691781,682928,695578,696285,695734,54.45,,0,0,1,0,0,,20,5,Slurve,0,2,2,0,2,0,2,0,Strategic,Standard,50,0.003,-0.18,72.4,8.5,,0.18,,-2,2,0.30581684685696275,0.6941831531430372,27,26,28,26,2,1,6,2,6,3,4.54,-1.13,1.13,40,29.50644347383772,-22.95141995,42.95099932801194,26.078185418424233,45.416866451917144
FF,2025-07-04,94,-1.45,6.4,"Giolito, Lucas",660688,608337,,foul,,,,,2,Foul,R,L,R,WSH,BOS,S,,,1,2,2025,-0.68,1.59,-0.14,3.21,,,,1,5,Bot,,,,,,,4.930963268456979,-136.6638993,-6.096320832,-9.628171524,31.21433845507721,-11.1286759,3.44,1.57,177,80.9,76,94.5,2368,6.7,777245,665966,647351,666152,691785,596115,680776,678882,677800,53.77,,,,,,,,48,4,4-Seam Fastball,0,9,0,9,9,0,0,9,Infield shade,Strategic,203,-0.001,0,75.6,7.1,,0,88,-9,-9,0.006098426,0.006098426,30,26,31,27,2,1,6,11,5,1,1,0.68,-0.68,53.8,14.68347624,-20.00907036,27.38731546526899,32.751649888628535,39.89128124175348
FC,2025-07-04,87.6,-3.37,5.15,"Hagenman, Justin",502671,663795,,swinging_strike,,,,,14,Swinging Strike,R,R,R,NYM,NYY,S,,,1,0,2025,0.04,0.96,0.96,2.02,,,665862,1,4,Top,,,,,,,10.306863109810704,-127.1307171,-3.332578683,-1.708938905,26.89250969376223,-21.3165434,3.47,1.61,,,,86.9,2355,6.1,777250,620443,624413,643446,683146,596019,607043,621438,665742,54.41,,,,,,,,30,2,Cutter,3,3,3,3,3,3,3,3,Standard,Standard,209,0,-0.056,75.2,8.3,,0.056,,0,0,0.4970518950933655,0.5029481049066344,28,37,29,38,2,1,15,2,6,2,2.04,-0.04,-0.04,19.3,18.490493241754162,-4.40708255,30.361143896634054,54.22701281041833,31.51500804689744
CU,2025-07-04,81.6,-2.73,5.36,"Morton, Charlie",542303,450203,,swinging_strike,,,,,14,Swinging Strike,R,R,R,ATL,BAL,S,,,2,1,2025,1.17,-0.83,1.32,1.69,660670,663586,,2,3,Bot,,,,,,,6.878097594203792,-118.6879104,-0.010330255,9.500869637144987,24.84118032640469,-40.19483076,3.6,1.75,,,,81.4,3250,6.4,777252,596142,656811,702616,676059,683002,681297,656775,657656,54.09,,,,,,,,26,4,Curveball,0,1,0,1,1,0,0,1,Standard,Standard,57,-0.006,-0.064,74.6,8.7,,0.064,,-1,-1,0.4475517703966435,0.4475517703966435,41,34,42,35,2,1,10,1,6,1,4.28,-1.17,-1.17,19.9,26.31674777176548,-25.48907415,35.27231858008451,49.650607264009885,52.64541468984983
SL,2025-07-04,88.5,-0.72,6.21,"Littell, Zack",670242,641793,,ball,,,,,13,Ball,R,L,R,MIN,TB,B,,,2,1,2025,0.19,0.61,-0.94,2.74,,,,2,4,Bot,,,,,,,-0.925122978,-129.0461805,-3.762285678,2.3597179590420327,24.39474904525635,-24.76570553,3.81,1.71,,,,88.7,2199,6.1,777247,643376,666018,664040,691406,673490,663968,802415,666139,54.42,,,,,,,,30,4,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,203,0,0.117,,,,-0.117,,0,0,0.5132340248968239,0.5132340248968239,29,27,30,28,2,1,6,1,5,1,2.26,-0.19,0.19,39.4,,,,,
SI,2025-07-04,93,-1.52,5.53,"Rea, Colin",669357,607067,,ball,,,,,12,Ball,R,L,R,CHC,STL,B,,,2,2,2025,-1.19,0.53,1.06,2.88,,,,2,5,Top,,,,,,,9.300376095465865,-135.0488291,-2.137314772,-16.61784663,30.806733887834103,-25.42883558,3.5,1.69,,,,93.5,2089,6.8,777246,608348,683737,663538,807713,621020,664023,691718,663656,53.7,,,,,,,,36,5,Sinker,7,1,1,7,1,7,1,7,Infield shade,Standard,217,0.004,0.104,,,,-0.104,,6,-6,0.9752103386208001,0.024789661379199912,34,25,35,25,2,1,6,2,6,1,2.13,1.19,-1.19,30.8,,,,,
SV,2025-07-04,80.7,-1.04,5.08,"Stroman, Marcus",621438,573186,,ball,,,,,14,Ball,R,R,R,NYM,NYY,B,,,2,1,2025,1.83,-0.23,2.09,1.09,,,,2,4,Bot,,,,,,,3.4350828245984593,-117.2997391,-1.605310761,15.801162308813089,27.569881002231586,-34.18559482,3.72,1.76,,,,79,2720,5.7,777250,641555,502671,518934,665862,683011,691176,641355,592450,54.75,,,,,,,,34,4,Slurve,3,3,3,3,3,3,3,3,Standard,Standard,51,0,0.117,,,,-0.117,,0,0,0.5132340248968239,0.5132340248968239,34,31,34,31,2,1,5,1,6,1,3.81,-1.83,-1.83,31.7,,,,,
CH,2025-07-04,87.1,1.97,5.74,"Bubic, Kris",606466,663460,,ball,,,,,12,Ball,R,R,L,AZ,KC,B,,,1,1,2025,0.92,-0.07,1.46,2.75,,,,1,5,Bot,,,,,,,-3.120773032,-126.9475976,-0.915789489,10.63476164,25.108701771192116,-32.91738466,3.63,1.71,,,,87.6,1615,6.4,777248,666023,686469,663697,672580,677951,592192,670231,695506,54.08,,,,,,,,48,3,Changeup,2,9,2,9,9,2,2,9,Standard,Standard,121,-0.003,0.055,,,,-0.055,,-7,-7,0.020200342970752006,0.020200342970752006,27,31,28,32,3,2,5,1,5,2,3.05,0.92,-0.92,36.1,,,,,
SL,2025-07-04,84.2,-2.15,6.12,"Paddack, Chris",663968,663978,,foul,,,,,14,Foul,R,L,R,MIN,TB,S,,,0,2,2025,0.28,0.19,0.2,1.1,,,,0,5,Top,,,,,,,4.944251309891223,-122.4401047,-5.646982235,1.7308408607733312,25.49489013454684,-29.34556549,3.36,1.54,158,61.7,51,84.7,2027,6.7,777247,680777,664034,650489,668904,621043,664056,621439,663616,53.75,,,,,,,,32,4,Slider,0,0,0,0,0,0,0,0,Standard,Standard,231,0,0,60.6,7.6,,0,88,0,0,0.4999999999999803,0.5000000000000198,29,29,29,29,2,1,5,2,6,1,3.05,-0.28,0.28,49.3,18.030681883627608,1.9174574907131174,37.04836939387997,34.85350070459483,30.54301152211246
ST,2025-07-04,81.6,-2.18,5.49,"Black, Mason",691777,696131,,foul,,,,,8,Foul,R,R,R,ATH,SF,S,,,1,2,2025,1.33,-0.62,0.25,1.57,,,,1,7,Bot,,,,,,,2.919677345156051,-118.7498844,-0.960854716,11.845134733644874,25.652810294564762,-38.03208167,3.43,1.55,18,92,-5,81.4,2658,6.4,777244,672275,527038,666149,689172,642727,671218,808982,682641,54.06,,,,,,,,60,4,Sweeper,9,0,9,0,0,9,9,0,Standard,Standard,31,0,0,70.2,8.2,,0,92,9,9,0.9992337634293372,0.9992337634293372,25,22,26,23,2,3,,2,,1,4.08,-1.33,-1.33,27.6,15.506440969716834,-18.09956071,33.90801261270121,38.856655894908485,40.69533831708263
SI,2025-07-04,89.7,0.97,6.06,"Rodriguez, Eduardo",670231,593958,,ball,,,,,12,Ball,R,L,L,AZ,KC,B,,,1,1,2025,1.12,1.15,1.63,3.07,,,666023,1,3,Top,,,,,,,-0.729019595,-130.5444933,-3.804538905,12.910656953894664,29.237474774809595,-18.50822674,3.38,1.65,,,,89.4,2428,6.3,777248,645444,647304,606466,677942,672695,666971,694374,545341,54.23,,,,,,,,28,3,Sinker,2,6,6,2,6,2,6,2,Standard,Standard,164,-0.01,0.063,,,,-0.063,,-4,4,0.14066154043985218,0.8593384595601479,32,27,32,28,2,1,5,1,6,2,1.7,1.12,1.12,47.3,,,,,
SL,2025-07-04,86.2,-1.85,6.09,"Priester, Quinn",663743,682990,,ball,,,,,9,Ball,R,R,R,MIA,MIL,B,,,0,1,2025,0.2,-0.27,0.73,1.42,,,,2,4,Bot,,,,,,,5.7383170746616985,-125.4416172,-4.297445249,0.8954207924322481,25.892577271398675,-34.37506763,3.12,1.53,,,,86.2,2462,6.4,777254,661388,641343,668930,702332,687401,686555,694192,686217,54.14,,,,,,,,37,2,Slider,3,5,3,5,5,3,3,5,Standard,Standard,87,-0.01,0.027,,,,-0.027,,-2,-2,0.26153466242238643,0.26153466242238643,24,28,25,29,2,1,6,3,7,3,3.35,-0.2,-0.2,46.9,,,,,
ST,2025-07-04,83.2,-1.92,5.75,"Vásquez, Randy",543309,681190,,ball,,,,,14,Ball,R,R,R,SD,TEX,B,,,0,2,2025,0.73,0.78,0.12,1.37,,,,1,5,Top,,,,,,,3.2157060462081146,-121.0502973,-4.969128948,6.396222783429881,26.963315783069376,-23.75644414,3.5,1.65,,,,82.1,2941,5.9,777239,455117,650333,630105,592518,593428,657757,701538,665487,54.62,,,,,,,,33,4,Sweeper,1,2,2,1,2,1,2,1,Standard,Standard,108,-0.007,0.017,,,,-0.017,,-1,1,0.3857254489731511,0.6142745510268489,26,35,27,35,2,1,6,4,6,1,2.56,-0.73,-0.73,29.7,,,,,
SI,2025-07-04,93,-2.87,5.97,"Olson, Reese",666134,681857,,ball,,,,,12,Ball,R,L,R,CLE,DET,B,,,1,2,2025,-1.24,0.53,0.98,3.72,,,467793,2,3,Bot,,,,,,,12.549649168842665,-135.0362135,-1.171840023,-17.70353536,26.095959777150863,-25.64666388,3.85,1.69,,,,93.2,2299,6.3,777249,693307,679529,650402,690993,656716,663837,678009,672761,54.19,,,,,,,,28,4,Sinker,1,1,1,1,1,1,1,1,Infield shade,Strategic,222,0,0.033,,,,-0.033,,0,0,0.5255522113559525,0.5255522113559525,25,27,26,27,2,1,48,1,5,1,2.1,1.24,-1.24,36.3,,,,,
FF,2025-07-04,93.6,-1.66,5.77,"Cecconi, Slade",663837,677944,,ball,,,,,12,Ball,R,R,R,CLE,DET,B,,,0,0,2025,-0.97,1.27,0.26,3.76,,,,0,4,Top,,,,,,,7.118354225852523,-136.1191338,-2.242477698,-13.593944,29.667215433884465,-16.06898755,3.55,1.69,,,,94.1,2342,6.6,777249,666310,467793,682657,608070,682177,680757,657041,666134,53.91,,,,,,,,30,1,4-Seam Fastball,1,2,2,1,2,1,2,1,Standard,Standard,221,-0.006,0.041,,,,-0.041,,-1,1,0.3770254396297652,0.6229745603702348,26,28,26,29,2,1,6,2,5,1,1.33,0.97,0.97,39.5,,,,,
SL,2025-07-04,89.3,-1.7,5.89,"Alcantara, Sandy",686217,645261,,ball,,,,,11,Ball,R,L,R,MIA,MIL,B,,,0,0,2025,0.01,0.32,-1.17,2.73,,,687401,2,4,Top,,,,,,,1.2777798178369826,-130.12135,-2.48276343,-0.122989603,26.564918337118193,-28.23245502,3.17,1.47,,,,89.3,2235,6.1,777254,663743,676572,669364,681393,672640,669065,667472,660821,54.37,,,,,,,,33,1,Slider,2,5,5,2,5,2,5,2,Standard,Standard,210,-0.012,0.035,,,,-0.035,,-3,3,0.20203489666247146,0.7979651033375286,29,25,30,25,3,2,6,1,5,1,2.52,-0.01,0.01,29.4,,,,,
SL,2025-07-04,82.1,1.36,4.69,"Sears, JP",666149,676664,,foul,,,,,8,Foul,R,R,L,ATH,SF,S,,,0,1,2025,0.17,0.87,-0.22,1.87,,682641,,0,5,Top,,,,,,,-3.931143848,-119.4924964,-1.519383803,2.401488345999607,23.951069985375927,-23.74185127,3.49,1.62,79,68.8,7,82.3,2419,6.5,777244,669127,701762,680869,691777,805779,691016,672016,671732,54.01,,,,,,,,38,2,Slider,6,0,0,6,0,6,0,6,Standard,Standard,208,0.008,-0.071,66.5,7.6,,0.071,88,6,-6,0.941487101,0.058512899,29,27,29,28,2,1,6,1,6,2,2.52,0.17,-0.17,23.8,8.912869290012654,-1.542422224,44.38389490606476,30.73728855833268,29.66355858039517
FF,2025-07-04,96.1,-1.34,4.94,"Woo, Bryan",624428,693433,,foul,,,,,5,Foul,R,L,R,SEA,PIT,S,,,0,0,2025,-0.84,1.42,-0.1,2.55,693304,665833,663647,1,4,Top,,,,,,,5.227739206667211,-139.945499,-4.003524922,-12.25361635,29.921264502092647,-12.82376628,3.19,1.46,206,72.3,50,96.6,2405,6.4,777236,641598,456781,702284,810938,641487,668227,677594,664238,54.1,,,,,,,,27,1,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,219,0.011,-0.05,64.9,6.5,,0.05,88,2,-2,0.6030051553975636,0.3969948446024364,25,33,25,34,2,1,6,3,6,4,1.04,0.84,-0.84,23.7,1.8946516930496002,16.45537042729065,43.115146305493504,32.218287526433556,18.758506421428272
FF,2025-07-04,95.8,-1.69,5.86,"Strider, Spencer",596142,675911,,ball,,,,,12,Ball,R,R,R,ATL,BAL,B,,,0,0,2025,-0.69,1.39,0.68,3.48,,,,0,5,Top,,,,,,,7.921265536807192,-139.3546219,-3.899296208,-10.77584361,30.186230134398755,-13.332743,3.34,1.62,,,,97.3,2326,7.1,777252,686948,621566,645277,663586,669397,595777,671739,660670,53.41,,,,,,,,34,1,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,210,-0.006,0.041,,,,-0.041,,-1,1,0.3619256034377434,0.6380743965622566,26,32,27,33,2,1,5,2,6,1,1.09,0.69,0.69,43.8,,,,,
FF,2025-07-04,91.2,1.54,6.13,"Lauer, Eric",681351,641778,,foul,,,,,2,Foul,R,R,L,TOR,LAA,S,,,1,0,2025,0.91,1.29,0.15,3.23,,666176,,0,5,Top,,,,,,,-5.442661359,-132.6532993,-4.108934107,11.954520012034841,31.553099692038117,-16.2993428,3.44,1.62,180,83.5,71,90.7,2142,6.3,777242,623168,695238,665926,676391,666182,676914,664770,680718,54.25,,,,,,,,28,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,139,-0.002,-0.049,66.7,7,,0.049,88,0,0,0.41854729743802604,0.581452703,30,25,30,25,2,1,5,1,5,1,1.48,0.91,-0.91,48.4,10.439469984381292,2.126841316232296,30.139913403729253,37.79381212908643,26.656667313778918
FC,2025-07-04,92.5,-2.38,5.62,"Rocker, Kumar",593428,677958,,ball,,,,,14,Ball,R,R,R,SD,TEX,B,,,0,2,2025,-0.43,0.5,0.42,1.2,,,650333,2,4,Bot,,,,,,,8.122890491729247,-134.3502977,-6.48481595,-7.090596961,32.62738450011298,-24.771018,3.63,1.61,,,,92.5,2280,6.7,777239,543309,669394,543760,669701,608369,696030,694497,666969,53.84,,,,,,,,31,3,Cutter,1,2,1,2,2,1,1,2,Standard,Standard,222,-0.005,0.009,,,,-0.009,,-1,-1,0.39247876817639277,0.39247876817639277,25,32,26,33,2,1,6,2,5,1,2.2,0.43,0.43,29.2,,,,,
