"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"FC","2025-07-04","91.3","-2.02","5.21","McCullers Jr., Lance",681624,621121,,"swinging_strike",,,,,14,"Swinging Strike","R","R","R","LAD","HOU","S",,,0,0,2025,"0.07","0.57","1.6","2.19",,669257,,2,6,"Bot",,,,,,,8.920149391675752,-132.8300804873897,-3.027589631310462,-0.7434477824314546,24.276841081365024,-24.94912942909228,"3.5","1.62",,,,"91.5",2495,"6.1",777235,605170,572233,514888,670623,643289,669450,676694,701358,"54.39",,,,,,,,65,1,"Cutter",1,17,1,17,17,1,1,17,"Infield shade","Standard",197,"0.001","-0.04","70.7","8.2",,"0.04",,-16,-16,0.00001676511503867813,0.00001676511503867813,31,24,32,25,3,2,6,1,7,1,"2.13","-0.07","-0.07","28.9",8.119935600318003,3.3213176042000256,40.170748287916226,58.224256167840416,25.492043331225606
"FF","2025-07-04","94.5","-1.64","5.81","Strider, Spencer",657656,675911,,"foul",,,,,1,"Foul","R","R","R","ATL","BAL","S",,,0,0,2025,"-0.66","1.43","-0.5","2.87",,,,0,6,"Top",,,,,,,4.508645180034011,-137.4807500670864,-5.252532418918392,-9.359181822713563,31.11617141748364,-13.023431950327993,"3.44","1.58",256,"77.9",33,"95.9",2317,"7.2",777252,686948,621566,645277,663586,669397,595777,671739,660670,"53.35",,,,,,,,44,1,"4-Seam Fastball",0,3,3,0,3,0,3,0,"Standard","Standard",217,"-0.009","-0.039","74.7","7.1",,"0.039","88.0",-3,3,0.13729465740254557,0.8627053425974545,26,30,27,31,3,2,5,2,6,1,"1.12","0.66","0.66","41.2",19.38244159292284,-11.239882751367167,31.830527399380248,33.39809251924549,34.456880393562265
"SI","2025-07-04","89.9","-2.65","6.25","Mikolas, Miles",621020,571945,"field_out","hit_into_play",,,,,5,"Dansby Swanson grounds out sharply, shortstop Masyn Winn to first baseman Willson Contreras. Pete Crow-Armstrong to 3rd.","R","R","R","CHC","STL","X",6,"ground_ball",3,2,2025,"-1.37","0.36","-0.26","2.59",,,691718,1,5,"Bot",105.38,152.03,,,,,8.806223862178381,-130.6023421649164,-3.77483508445532,-17.634270638799762,29.879112660511858,-27.428328005936436,"3.6","1.66",67,"100.5",2,"89.3",2180,"6.2",777246,686780,575929,680977,571448,691026,663457,687363,676475,"54.27",0.46,0.414,"0",1,0,0,4,40,6,"Sinker",7,1,7,1,1,7,7,1,"Standard","Standard",224,"0.002","-0.383","73.6","7.3",0.478,"0.383","100.5",6,6,0.9778724785935982,0.9778724785935982,36,31,37,31,3,2,6,1,6,1,"2.49","1.37","1.37","38.1",13.385844059461089,-1.223260605947693,37.056698058792406,33.05505199120334,31.735326081815575
"FF","2025-07-04","94.2","-1.35","6.16","Senzatela, Antonio",678246,622608,,"ball",,,,,9,"Ball","R","R","R","COL","CWS","B",,,2,1,2025,"-0.44","0.77","0.75","1.67",,,643217,2,5,"Top",,,,,,,6.428119348971677,-137.10667962280823,-7.784028019335524,-6.79692360261261,23.423098828258293,-21.062119680938444,"3.43","1.64",,,,"94.9",2216,"6.2",777243,696100,669911,642731,641857,690022,687597,666160,671289,"54.31",,,,,,,,36,4,"4-Seam Fastball",0,2,2,0,2,0,2,0,"Standard","Standard",210,"-0.011","0.079",,,,"-0.079",,-2,2,0.270266614615003,0.729733385384997,30,25,30,26,3,2,6,1,5,2,"1.75","0.44","0.44","48.3",,,,,
"FF","2025-07-04","91.4","-2.75","5.83","Soroka, Michael",647351,647336,,"called_strike",,,,,1,"Called Strike","R","L","R","WSH","BOS","S",,,1,0,2025,"-0.69","1.05","-0.5","3.06",,701350,,0,5,"Top",,,,,,,7.113961490249425,-133.0334810432886,-3.42761172508927,-9.589759808206871,24.81863210465549,-19.140289378723946,"3.34","1.61",,,,"91.6",2454,"6.1",777245,660688,663993,671277,691781,682928,695578,696285,695734,"54.41",,,,,,,,36,2,"4-Seam Fastball",0,2,2,0,2,0,2,0,"Standard","Standard",217,"-0.009","-0.049",,,,"0.049",,-2,2,0.2005233265903506,0.7994766734096495,27,28,28,29,3,2,6,2,6,1,"1.65","0.69","-0.69","35.0",,,,,
"SI","2025-07-04","93.4","-1.4","5.58","Houser, Adrian",690022,605288,"grounded_into_double_play","hit_into_play",,,,,5,"Ryan Ritter grounds into a double play, second baseman Chase Meidroth to shortstop Colson Montgomery to first baseman Miguel Vargas. Michael Toglia out at 2nd. Ryan Ritter out at 1st.","R","R","R","COL","CWS","X",4,"ground_ball",0,0,2025,"-1.03","0.48","-0.11","2.27",,,669911,1,7,"Bot",143.71,154.72,,,,,5.669753541224728,-136.03122876600153,-3.9660734558709,-13.960197232702964,25.650670017108087,-25.574104143195314,"3.57","1.63",70,"101.2",2,"95.3",2195,"7",777243,700337,678246,805367,668942,695657,572191,681460,643565,"53.47",0.466,0.419,"0",1,0,0,4,56,1,"Sinker",2,3,2,3,3,2,2,3,"Standard","Standard",229,"-0.123","-0.318","72.0","6.1",0.489,"0.318","101.2",-1,-1,0.3700161655800344,0.3700161655800344,32,24,32,25,3,2,6,1,5,2,"2.1","1.03","1.03","36.5",-4.903675277598151,20.426434884410963,33.93989717036515,33.78318234936778,21.682748295123048
"SL","2025-07-04","87.2","-1.79","6","Vásquez, Randy",666969,681190,,"ball",,,,,14,"Ball","R","R","R","SD","TEX","B",,,1,2,2025,"0","0.66","1.18","1.77",,,,0,6,"Top",,,,,,,7.080430076382446,-126.75956453042882,-5.359541824247358,-1.2963602831821044,24.13954240605771,-24.146710482868535,"3.42","1.69",,,,"86.7",2781,"5.9",777239,455117,650333,630105,592518,593428,657757,701538,665487,"54.61",,,,,,,,40,4,"Slider",1,2,2,1,2,1,2,1,"Standard","Standard",145,"-0.007","0.043",,,,"-0.043",,-1,1,0.34038840626183425,0.6596115937381657,26,32,27,32,3,2,6,2,6,1,"2.33","0","0","37.8",,,,,
"SL","2025-07-04","89.7","-1.23","4.99","Woo, Bryan",457705,693433,"strikeout","called_strike",,,,,6,"Andrew McCutchen called out on strikes.","R","R","R","SEA","PIT","S",2,,0,2,2025,"0.06","0.54","0.71","2.22",,,,2,5,"Top",,,,,,,4.691045390414677,-130.68874635397432,-2.0881418648151806,-0.18315155480927472,24.59620904511687,-25.72451206120868,"3.36","1.56",,,,"90.4",2172,"6.4",777236,641598,456781,702284,810938,641487,668227,677594,664238,"54.08",,0,"0",1,0,0,,35,5,"Slider",3,0,0,3,0,3,0,3,"Strategic","Standard",190,"0.017","-0.16",,,,"0.16",,3,-3,0.8751418089842196,0.12485819101578044,25,38,25,39,3,2,6,2,6,1,"2.26","-0.06","-0.06","28.4",,,,,
"FS","2025-07-04","86.9","-1.69","5.59","Rea, Colin",676475,607067,,"foul",,,,,6,"Foul","R","L","R","CHC","STL","S",,,3,1,2025,"-0.77","0.43","0.59","2.19",,,,0,7,"Top",,,,,,,7.0833695165150985,-126.3628485017248,-2.8279673831820453,-9.773716555058943,26.689142534190754,-27.14609918931801,"3.5","1.55",5,"89",-24,"87.3",1213,"6.6",777246,608348,683737,663538,807713,621020,664023,691718,663656,"53.87",,,,,,,,49,5,"Split-Finger",8,1,1,8,1,8,1,8,"Infield shade","Standard",253,"0.002","-0.094","76.1","8.3",,"0.094","89.0",7,-7,0.9913726851889307,0.008627314811069264,34,26,35,27,3,2,6,2,6,1,"2.6","0.77","-0.77","30.2",21.516924818159396,-16.49768849023021,34.471094118310944,27.052016078147826,47.126418966798504
"SL","2025-07-04","84.3","-2.58","4.82","McCullers Jr., Lance",808975,621121,"field_out","hit_into_play",,,,,5,"Hyeseong Kim grounds out softly, third baseman Isaac Paredes to first baseman Christian Walker. Will Smith to 2nd.","R","L","R","LAD","HOU","X",5,"ground_ball",1,1,2025,"1.32","0.56","-0.25","1.91",,,669257,1,6,"Bot",118.73,186.13,,,,,2.7919211897314042,-122.7688266742809,-1.456787624593098,12.640634783158776,26.256850760032,-26.51061452429732,"2.95","1.39",11,"45.9",-8,"83.9",2915,"6.2",777235,605170,572233,514888,670623,643289,669450,676694,701358,"54.31",0.097,0.108,"0",1,0,0,1,64,3,"Slider",1,17,1,17,17,1,1,17,"Infield shade","Standard",73,"0.001","-0.297","66.7","8.0",0.097,"0.297","88.0",-16,-16,0.000031826494161213587,0.000031826494161213587,31,26,32,26,3,0,6,2,7,1,"2.67","-1.32","1.32","24.0",27.691574245832783,-13.374658605102317,41.555450454705976,39.25091792910219,40.040787664296325
"ST","2025-07-04","80.4","1.48","4.65","Sears, JP",642715,676664,,"called_strike",,,,,3,"Called Strike","R","R","L","ATH","SF","S",,,1,0,2025,"-0.67","1.01","0.8","3.37",,,,0,6,"Top",,,,,,,-0.23391403448210474,-117.0383790734402,2.0038470128611214,-6.086417762844044,24.329664462848562,-23.651013651421355,"3.52","1.76",,,,"80.4",2350,"6.5",777244,669127,701762,680869,691777,805779,691016,672016,671732,"54.03",,,,,,,,46,2,"Sweeper",6,0,0,6,0,6,0,6,"Infield shade","Standard",252,"0.004","-0.05",,,,"0.05",,6,-6,0.9732354106415454,0.026764589358454605,29,29,29,30,3,2,6,1,6,1,"2.55","-0.67","0.67","18.9",,,,,
"CH","2025-07-04","92","-1.56","5.92","Alcantara, Sandy",694192,645261,"strikeout","swinging_strike",,,,,7,"Jackson Chourio strikes out swinging.","R","R","R","MIA","MIL","S",2,,2,2,2025,"-1.58","0.35","-0.59","1.59",,,,2,5,"Top",,,,,,,5.876626802120615,-133.78250790749638,-5.861276581971312,-20.24216490776422,30.444340342878412,-26.894597804147953,"3.46","1.66",,,,"91.5",2200,"6.2",777254,663743,676572,669364,681393,672640,669065,667472,660821,"54.34",,0,"0",1,0,0,,40,5,"Changeup",3,5,5,3,5,3,5,3,"Standard","Standard",243,"-0.003","-0.224","74.5","8.1",,"0.224",,-2,2,0.2798550251938427,0.7201449748061572,29,21,30,21,3,2,6,1,5,1,"2.36","1.58","1.58","31.8",16.913530515314278,-27.19860689502006,32.71076917648655,29.360368246426393,39.684503084674816
"SL","2025-07-04","83","-1.74","5.82","Strider, Spencer",656811,675911,"strikeout","swinging_strike",,,,,14,"Ryan O'Hearn strikes out swinging.","R","L","R","ATL","BAL","S",2,,1,2,2025,"0.44","0.06","0.62","1.01",676059,,683002,2,5,"Top",,,,,,,4.595872360921227,-120.75662419562606,-4.706400299902505,3.478130802497794,22.572031620493274,-30.921331139782975,"3.47","1.55",,,,"84.4",2352,"7.1",777252,686948,621566,645277,663586,669397,595777,671739,660670,"53.39",,0,"0",1,0,0,,40,4,"Slider",0,3,3,0,3,0,3,0,"Standard","Standard",102,"0.015","-0.18","60.0","8.6",,"0.18",,-3,3,0.163770276031295,0.836229723968705,26,31,27,32,3,2,5,2,6,1,"3.24","-0.44","0.44","44.2",35.31496208029046,-37.72057482417683,45.98999029242875,29.531836668935853,48.1576045903708
"FF","2025-07-04","93.6","-3","6.02","Olson, Reese",682657,681857,"field_out","hit_into_play",,,,,5,"Angel Martínez flies out to center fielder Parker Meadows.","R","L","R","CLE","DET","X",8,"fly_ball",0,0,2025,"-0.88","1.13","-0.02","2.62",,,,0,5,"Bot",88.25,78.55,,,,,9.598144638586625,-135.9333927292933,-5.480499322580905,-13.000689060237308,28.837673270744062,-17.152077413419903,"3.21","1.44",314,"88",30,"93.3",2385,"6.2",777249,693307,679529,650402,690993,656716,663837,678009,672761,"54.34",0.029,0.031,"0",1,0,0,3,41,1,"4-Seam Fastball",1,2,1,2,2,1,1,2,"Standard","Standard",220,"-0.042","-0.259","68.6","6.7",0.052,"0.259","88.0",-1,-1,0.41547098133103944,0.41547098133103944,25,23,26,23,2,1,48,1,5,1,"1.48","0.88","-0.88","36.3",9.62234730007903,8.326410513416807,35.254029387574676,33.615295149304174,28.274100858424205
"SL","2025-07-04","86.6","-0.88","6.12","Littell, Zack",621043,641793,"field_out","hit_into_play",,,,,5,"Carlos Correa grounds out, third baseman Junior Caminero to first baseman Jonathan Aranda.","R","R","R","MIN","TB","X",5,"ground_ball",0,0,2025,"0.48","0.62","-0.06","2.71",,,,1,6,"Bot",111.21,163.24,,,,,0.9743275615507646,-126.12178016271184,-3.241845887394079,4.938742691967544,24.285628631416824,-25.116203773054945,"3.62","1.71",3,"89.9",-44,"86.6",2030,"6.1",777247,643376,666018,664040,691406,673490,663968,802415,666139,"54.4",0.057,0.054,"0",1,0,0,2,47,1,"Slider",1,2,1,2,2,1,1,2,"Infield shade","Standard",178,"-0.037","-0.254","73.4","6.5",0.059,"0.254","89.9",-1,-1,0.3564439820372856,0.3564439820372856,29,30,30,31,3,2,6,2,5,1,"2.4","-0.48","-0.48","35.1",-7.807752671949599,9.69142629956947,29.719455118644635,37.02113995726036,24.842581430736352
"SL","2025-07-04","85","-1.69","5.66","Houser, Adrian",669911,605288,"walk","ball",,,,,11,"Michael Toglia walks.","R","L","R","COL","CWS","B",,,3,2,2025,"0.35","0.06","-1.76","3.28",,,,1,7,"Bot",,,,,,,-0.8597820837856199,-123.87009084843683,0.5484085064954238,3.7540577253297527,22.216485774084543,-31.824471953648462,"3.82","1.87",,,,"85.9",2352,"6.5",777243,700337,678246,805367,668942,695657,572191,681460,643565,"53.97",,0.691497,"0.7",1,0,0,,55,6,"Slider",2,3,2,3,3,2,2,3,"Infield shade","Standard",125,"0.044","0.339",,,,"-0.339",,-1,-1,0.3156725683183349,0.3156725683183349,32,26,32,27,3,2,6,2,5,1,"3.06","-0.35","0.35","33.8",,,,,
"FC","2025-07-04","89","1.15","5.94","Rodriguez, Eduardo",521692,593958,,"foul",,,,,2,"Foul","R","R","L","AZ","KC","S",,,2,0,2025,"-0.16","1.06","0.09","3.24",,,,1,4,"Top",,,,,,,-2.2653144716429945,-129.71390455610282,-2.8639621600579774,-1.3551709170151647,25.95444568936455,-19.816393646798925,"3.64","1.69",11,"96.9",-16,"89.2",2348,"6.2",777248,645444,647304,606466,677942,672695,666971,694374,545341,"54.27",,,,,,,,37,3,"Cutter",2,8,8,2,8,2,8,2,"Standard","Standard",159,"-0.006","-0.066","70.4","8.0",,"0.066","96.9",-6,6,0.05332542977655644,0.9466745702234436,32,35,32,35,3,2,5,1,6,1,"1.8","-0.16","0.16","38.4",15.719191316665665,-20.0835730834909,28.043442601116443,36.181039238639144,38.128894137003385
"SI","2025-07-04","94.3","-1.28","6.23","Senzatela, Antonio",678246,622608,,"ball",,,,,1,"Ball","R","R","R","COL","CWS","B",,,1,1,2025,"-0.77","1.07","-0.4","3.46",,,643217,2,5,"Top",,,,,,,3.988317355271242,-137.39477456831506,-3.963370171197477,-10.587081024596452,25.16029154592981,-17.902381864554368,"3.39","1.64",,,,"94.8",2235,"6.1",777243,696100,669911,642731,641857,690022,687597,666160,671289,"54.4",,,,,,,,36,3,"Sinker",0,2,2,0,2,0,2,0,"Standard","Standard",204,"-0.011","0.054",,,,"-0.054",,-2,2,0.270266614615003,0.729733385384997,30,25,30,26,3,2,6,1,5,2,"1.45","0.77","0.77","49.0",,,,,
"SI","2025-07-04","93.6","-1.62","5.81","Priester, Quinn",676572,682990,,"ball",,,,,14,"Ball","R","R","R","MIA","MIL","B",,,2,2,2025,"-1.27","0.53","2.33","1.65",,,669065,2,5,"Bot",,,,,,,12.984992019918797,-135.5618673436347,-6.0788366220114405,-18.580973934278518,31.29971509124694,-24.33642955706759,"3.55","1.67",,,,"93.2",2017,"6.4",777254,661388,641343,668930,702332,687401,686555,694192,686217,"54.07",,,,,,,,46,6,"Sinker",5,5,5,5,5,5,5,5,"Strategic","Standard",223,"0","0.079",,,,"-0.079",,0,0,0.5310184187247718,0.5310184187247718,24,27,25,28,3,2,6,1,7,1,"2.11","1.27","1.27","42.5",,,,,
"FF","2025-07-04","92.6","1.49","5.99","Lauer, Eric",687263,641778,,"ball",,,,,11,"Ball","R","R","L","TOR","LAA","B",,,1,2,2025,"0.59","1.4","-0.85","3.04",,,,1,6,"Top",,,,,,,-7.273920282571832,-134.571763699254,-4.712498101362708,8.819076700962576,31.142223809890318,-14.401692013844562,"3.26","1.55",,,,"92.3",2343,"6.3",777242,623168,695238,665926,676391,666182,676914,664770,680718,"54.18",,,,,,,,35,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",144,"-0.001","0.048",,,,"-0.048",,0,0,0.533536556171333,0.466463443828667,30,24,30,24,3,2,5,1,5,1,"1.28","0.59","-0.59","46.2",,,,,
"FF","2025-07-04","92.5","-2.82","5.78","Soroka, Michael",647351,647336,,"ball",,,,,11,"Ball","R","L","R","WSH","BOS","B",,,0,0,2025,"-0.91","1.06","-1.85","4.17",,701350,,0,5,"Top",,,,,,,4.432962956262651,-134.83343350013897,-0.7383027994451391,-12.011001600140727,24.436708409058166,-19.124505971252727,"3.52","1.76",,,,"93",2549,"6.1",777245,660688,663993,671277,691781,682928,695578,696285,695734,"54.4",,,,,,,,36,1,"4-Seam Fastball",0,2,2,0,2,0,2,0,"Standard","Standard",226,"-0.009","0.032",,,,"-0.032",,-2,2,0.2005233265903506,0.7994766734096495,27,28,28,29,3,2,6,2,6,1,"1.56","0.91","-0.91","31.5",,,,,
"CU","2025-07-04","77","-1.43","5.96","Cecconi, Slade",672761,677944,"field_out","hit_into_play",,,,,13,"Wenceel Pérez flies out to left fielder Steven Kwan.","R","L","R","CLE","DET","X",7,"fly_ball",0,2,2025,"0.59","-1.14","-0.43","1.32",,,,0,5,"Top",93.45,75.51,,,,,1.0542189481248,-112.0881443760471,-0.7485736467029858,4.751763181457925,21.661066089685104,-41.839092167657775,"3.18","1.47",317,"87.7",33,"76.6",2391,"6.1",777249,666310,467793,682657,608070,682177,680757,657041,666134,"54.38",0.009,0.008,"0",1,0,0,3,38,3,"Curveball",1,2,2,1,2,1,2,1,"Infield shade","Standard",38,"0.017","-0.165","67.1","7.7",0.013,"0.165","88.0",-1,1,0.3619256034377434,0.6380743965622566,26,25,26,26,3,2,6,1,5,1,"5.01","-0.59","0.59","46.0",17.050202206951397,-1.076139548643701,29.639834413655066,40.18116034999794,28.53959893797438
"CU","2025-07-04","82.1","-2.76","5.4","Morton, Charlie",663586,450203,,"foul",,,,,4,"Foul","R","R","R","ATL","BAL","S",,,2,2,2025,"1.19","-0.76","-0.59","2.5",,,,2,5,"Bot",,,,,,,2.6172183741197554,-119.54383510059803,1.460320854089088,10.80367415904709,24.14828918553679,-39.98560090466747,"3.55","1.62",253,"77.3",39,"81.9",3237,"6.2",777252,596142,656811,702616,676059,683002,681297,656775,657656,"54.25",,,,,,,,43,5,"Curveball",0,3,0,3,3,0,0,3,"Standard","Standard",61,"-0.01","0","64.9","6.3",,"0","88.0",-3,-3,0.14763048189368297,0.14763048189368297,41,28,42,28,3,2,10,1,6,1,"4.15","-1.19","-1.19","19.4",-8.989297609352523,2.237285875306764,37.07016670936409,29.157992968018203,28.04893880767235
"SL","2025-07-04","85.3","-2.16","6.66","Mikolas, Miles",621020,571945,,"ball",,,,,14,"Ball","R","R","R","CHC","STL","B",,,2,2,2025,"0.22","0.26","0.97","1.05",,,691718,1,5,"Bot",,,,,,,6.878727918758615,-123.98106605801034,-7.401535854542072,0.9616632220762799,24.207692485233338,-28.20848760443785,"3.6","1.77",,,,"85",2352,"6.1",777246,686780,575929,680977,571448,691026,663457,687363,676475,"54.4",,,,,,,,40,5,"Slider",7,1,7,1,1,7,7,1,"Standard","Standard",149,"0.003","0.098",,,,"-0.098",,6,6,0.9778724785935982,0.9778724785935982,36,31,37,31,3,2,6,1,6,1,"2.87","-0.22","-0.22","44.3",,,,,
"FF","2025-07-04","92.4","1.82","5.76","Bubic, Kris",677942,663460,,"called_strike",,,,,8,"Called Strike","R","R","L","AZ","KC","S",,,0,0,2025,"0.3","1.4","-0.2","2.07",,,,2,6,"Bot",,,,,,,-5.854414181054178,-134.32705746411793,-6.677280035772279,4.902819236544047,28.931925269194146,-14.00682359148311,"3.32","1.62",,,,"93.3",2450,"6.9",777248,666023,686469,663697,672580,677951,592192,670231,695506,"53.65",,,,,,,,57,1,"4-Seam Fastball",3,9,3,9,9,3,3,9,"Standard","Standard",152,"-0.003","-0.043",,,,"0.043",,-6,-6,0.019120263453628016,0.019120263453628016,27,26,28,26,3,2,5,1,5,1,"1.28","0.3","-0.3","45.6",,,,,
"SI","2025-07-04","92.8","-1.74","6.14","Vásquez, Randy",666969,681190,,"foul",,,,,11,"Foul","R","R","R","SD","TEX","S",,,1,1,2025,"-1.36","1.13","-0.84","2.95",,,,0,6,"Top",,,,,,,5.228973931151611,-135.0346469154682,-4.798034214748585,-17.76646222412602,30.11821175815128,-17.54241903725895,"3.48","1.72",5,"52.8",-29,"91.9",2266,"5.8",777239,455117,650333,630105,592518,593428,657757,701538,665487,"54.7",,,,,,,,40,3,"Sinker",1,2,2,1,2,1,2,1,"Standard","Standard",211,"-0.007","-0.061","41.1","5.0",,"0.061","88.0",-1,1,0.34038840626183425,0.6596115937381657,26,32,27,32,3,2,6,2,6,1,"1.53","1.36","1.36","36.1",-10.199120110515564,35.973373342805644,35.13453979394624,24.72070487736668,9.911264158911854
"CU","2025-07-04","79.2","-2.06","6.16","Paddack, Chris",650490,663978,,"ball",,,,,14,"Ball","R","R","R","MIN","TB","B",,,0,0,2025,"0.59","-0.77","1.15","1.83",,,666139,0,6,"Top",,,,,,,5.940500590086832,-115.16608475481463,-1.1726949024146907,4.044677689303493,23.131355076087257,-38.99941419114504,"3.61","1.57",,,,"79.4",2073,"6.7",777247,680777,664034,650489,668904,621043,664056,621439,663616,"53.82",,,,,,,,41,1,"Curveball",1,0,0,1,0,1,0,1,"Standard","Standard",25,"0.007","0.04",,,,"-0.04",,1,-1,0.5995158434797883,0.40048415652021174,29,33,29,34,3,2,5,2,6,1,"4.44","-0.59","-0.59","48.4",,,,,
"FC","2025-07-04","89.5","-2.46","5.62","Rocker, Kumar",592518,677958,,"blocked_ball",,,,,14,"Ball In Dirt","R","R","R","SD","TEX","B",,,1,0,2025,"-0.1","0.59","1.55","0.61",665487,,,1,6,"Bot",,,,,,,10.15879699129751,-129.7969533756165,-7.550587938526425,-3.470791850544202,30.20055163957137,-23.955302751507848,"3.67","1.66",,,,"89.6",1981,"6.8",777239,543309,669394,543760,669701,608369,696030,694497,666969,"53.74",,,,,,,,46,2,"Cutter",1,2,1,2,2,1,1,2,"Infield shade","Standard",222,"-0.006","0.037",,,,"-0.037",,-1,-1,0.48369749470205053,0.48369749470205053,25,32,26,33,3,2,6,2,5,1,"2.3","0.1","0.1","23.9",,,,,
"CH","2025-07-04","81.7","-1.46","6.35","Giolito, Lucas",605137,608337,,"ball",,,,,14,"Ball","R","L","R","WSH","BOS","B",,,0,1,2025,"-1.1","1.02","0.16","1.34",,,,0,7,"Bot",,,,,,,5.760992736062493,-118.77617593395044,-6.757859583720815,-11.461037838047506,19.998065482289263,-21.466788894333497,"3.85","1.77",,,,"82.2",1677,"6.4",777245,665966,647351,666152,691785,596115,680776,678882,677800,"54.11",,,,,,,,62,2,"Changeup",1,9,1,9,9,1,1,9,"Infield shade","Strategic",227,"-0.001","0.031",,,,"-0.031",,-8,-8,0.005329982370260183,0.005329982370260183,30,32,31,33,3,2,6,1,5,1,"2.37","1.1","-1.1","50.9",,,,,
"SI","2025-07-04","88.1","-2.58","6.03","Hendricks, Kyle",543807,543294,"single","hit_into_play",,,,,8,"George Springer singles on a sharp ground ball to center fielder Jo Adell. Andrés Giménez to 3rd.","R","R","R","TOR","LAA","X",8,"ground_ball",3,2,2025,"-1.02","0.49","-0.1","2.18",,,665926,1,6,"Bot",125.03,106.87,,,,,8.040411998429677,-128.05794639270283,-4.2333747813349625,-12.888277616860918,25.169762711640388,-26.09897173324595,"3.65","1.65",74,"105",4,"87.3",1956,"5.7",777242,681351,694384,677060,650859,687263,621493,666176,672569,"54.79",0.597,0.54,"0.9",1,1,0,4,40,7,"Sinker",1,0,1,0,0,1,1,0,"Standard","Standard",209,"0.065","0.341",,,0.654,"-0.341","105.0",1,1,0.7418254045200923,0.7418254045200923,35,35,36,36,3,2,6,1,5,1,"2.44","1.02","1.02","44.5",,,,,
"FF","2025-07-04","96.1","-1.22","5.1","Woo, Bryan",457705,693433,,"foul",,,,,2,"Foul","R","R","R","SEA","PIT","S",,,0,2,2025,"-1.18","1.19","0.19","3.4",,,,2,5,"Top",,,,,,,6.430044398794419,-139.75142961575122,-1.5948558408548885,-16.944810870206798,32.34120775471518,-16.457316541487998,"3.39","1.59",4,"73.2",-38,"96",2458,"6.4",777236,641598,456781,702284,810938,641487,668227,677594,664238,"54.15",,,,,,,,35,4,"4-Seam Fastball",3,0,0,3,0,3,0,3,"Standard","Standard",224,"0.008","0","71.9","8.0",,"0","88.0",3,-3,0.8751418089842196,0.12485819101578044,25,38,25,39,3,2,6,2,6,1,"1.29","1.18","1.18","28.9",30.124512625738888,-15.156356980098055,21.827324800052462,39.03004931456941,28.729741011052305
"SI","2025-07-04","99","-1.36","5.88","Alcantara, Sandy",694192,645261,,"ball",,,,,14,"Ball","R","R","R","MIA","MIL","B",,,1,2,2025,"-1.56","0.71","1.21","2.21",,,,2,5,"Top",,,,,,,10.623444096193241,-143.6692639288394,-6.182587532381755,-24.051099409792435,34.413494292081914,-21.071715795372423,"3.29","1.58",,,,"98.6",2397,"6.3",777254,663743,676572,669364,681393,672640,669065,667472,660821,"54.23",,,,,,,,40,4,"Sinker",3,5,5,3,5,3,5,3,"Standard","Standard",237,"-0.011","0.042",,,,"-0.042",,-2,2,0.2798550251938427,0.7201449748061572,29,21,30,21,3,2,6,1,5,1,"1.64","1.56","1.56","29.9",,,,,
"FF","2025-07-04","93.3","1.65","6.04","Lauer, Eric",687263,641778,,"ball",,,,,12,"Ball","R","R","L","TOR","LAA","B",,,0,2,2025,"0.63","1.23","1.34","3.39",,,,1,6,"Top",,,,,,,-2.173214762481317,-135.7738827378323,-3.693912369407064,8.291203592696185,33.33261329428992,-16.406434879691545,"3.23","1.55",,,,"92.6",2199,"6.1",777242,623168,695238,665926,676391,666182,676914,664770,680718,"54.35",,,,,,,,35,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",137,"-0.001","0.017",,,,"-0.017",,0,0,0.533536556171333,0.466463443828667,30,24,30,24,3,2,5,1,5,1,"1.41","0.63","-0.63","36.4",,,,,
